"11/11/2018","Expense","Боря","Groceries","пятёрочка, молоко","39.69","RUB","39.69","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","овощи, пятёрочка, томаты","89.99","RUB","89.99","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","овощи, пятёрочка, зелень","34.99","RUB","34.99","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","пятёрочка, сливочное масло","114.99","RUB","114.99","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","курица, пятёрочка, мясо","235.59","RUB","235.59","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","пятёрочка, фрукты, бананы","40.24","RUB","40.24","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","хлеб, пятёрочка","45.79","RUB","45.79","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","пятёрочка, мороженое, сладкое","53.99","RUB","53.99","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","салат, овощи, пятёрочка","129.99","RUB","129.99","RUB","None",""
"11/11/2018","Expense","Боря","Transport","бензин, машина","999.94","RUB","999.94","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","Вьетнам, лапша","220","RUB","220","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","Вьетнам, мисо","340","RUB","340","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","бадьян, Вьетнам","200","RUB","200","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","Вьетнам, кориандр","100","RUB","100","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","овощи, Вьетнам, фасоль","100","RUB","100","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","соус, Вьетнам","240","RUB","240","RUB","None",""
"11/11/2018","Expense","Боря","Groceries","пятёрочка, гвоздика","74.99","RUB","74.99","RUB","None",""
"11/11/2018","Transfer","Боря","Сбер Лиза","","2800","RUB","2800","RUB","None",""
"11/12/2018","Expense","Лиза","Household","коты, корм, папа Карло","740","RUB","740","RUB","None",""
"11/12/2018","Expense","Лиза","Household","коты, корм, папа Карло","2180","RUB","2180","RUB","None",""
"11/12/2018","Expense","Лиза","Groceries","вкусвилл, йогурт","216","RUB","216","RUB","None",""
"11/12/2018","Expense","Боря","Transport","элпас, Сколково, в Сколково, автобус","120","RUB","120","RUB","None",""
"11/12/2018","Expense","Боря","Eating outside","Сколково, обед, бизнес-ланч, axiom","320","RUB","320","RUB","None",""
"11/12/2018","Expense","Боря","Alcohol","пиво, алкоголь, axiom","260","RUB","260","RUB","None",""
"11/12/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/12/2018","Expense","Боря","Eating outside","ужин, джинотаки","426","RUB","426","RUB","None",""
"11/12/2018","Expense","Боря","Alcohol","пиво, алкоголь, джинотаки","250","RUB","250","RUB","None",""
"11/13/2018","Expense","Лиза","Eating outside","обед, суп ми","290","RUB","290","RUB","None",""
"11/13/2018","Expense","Лиза","Household","Пуговицы для пальто","325","RUB","325","RUB","None",""
"11/13/2018","Expense","Лиза","Eating outside","братья кароваевы","256.96","RUB","256.96","RUB","None",""
"11/13/2018","Expense","Боря","Household","фарборс, лампочка","90","RUB","90","RUB","None",""
"11/13/2018","Expense","Боря","Transport","Сколково, в Сколково, автобус","35","RUB","35","RUB","None",""
"11/13/2018","Expense","Боря","Eating outside","столовая Сколково, Сколково, обед, бизнес-ланч","250","RUB","250","RUB","None",""
"11/13/2018","Transfer","Income","Боря","","337","RUB","337","RUB","None",""
"11/13/2018","Expense","Боря","Beauty","озон, шампунь","51","RUB","51","RUB","None",""
"11/13/2018","Expense","Боря","Medicine","озон, Listerine, ополаскиватель для рта","1","RUB","1","RUB","None",""
"11/13/2018","Expense","Боря","Beauty","озон, крем","285","RUB","285","RUB","None",""
"11/14/2018","Expense","Лиза","Groceries","магнолия, вода","39.9","RUB","39.9","RUB","None",""
"11/14/2018","Expense","Лиза","Groceries","перекресток, кабачковая икра","103","RUB","103","RUB","None",""
"11/14/2018","Expense","Лиза","Groceries","перекресток","99","RUB","99","RUB","None",""
"11/14/2018","Expense","Лиза","Groceries","хлеб, перекресток","42","RUB","42","RUB","None",""
"11/14/2018","Expense","Лиза","Groceries","шоколад, вкусвилл, сладкое","780","RUB","780","RUB","None",""
"11/14/2018","Expense","Лиза","Eating outside","Италия, обед","320","RUB","320","RUB","None",""
"11/14/2018","Expense","Боря","Software","подписка, приложения, mimo","1427.52","RUB","1427.52","RUB","None",""
"11/14/2018","Expense","Боря","Eating outside","столовая Сколково, Сколково, обед, бизнес-ланч","250","RUB","250","RUB","None",""
"11/14/2018","Expense","Боря","Alcohol","Дикси, вино, алкоголь","399.9","RUB","399.9","RUB","None",""
"11/14/2018","Expense","Лиза","Groceries","вкусвилл, семечки","117","RUB","117","RUB","None",""
"11/15/2018","Expense","Лиза","Eating outside","завтрак, Шоколадница","410","RUB","410","RUB","None",""
"11/15/2018","Expense","Лиза","Gifts","Дегустации, Свете на отъезд","1100","RUB","1100","RUB","None",""
"11/15/2018","Expense","Сбер Лиза","Transport","такси","1000","RUB","1000","RUB","None",""
"11/15/2018","Expense","Боря","Household","фильтр, Юлмарт","290","RUB","290","RUB","None",""
"11/15/2018","Expense","Боря","Household","чайник, Юлмарт","730","RUB","730","RUB","None",""
"11/15/2018","Expense","Боря","Entertainment","синема парк, кино","702","RUB","702","RUB","None",""
"11/15/2018","Expense","Боря","Household","фильтр, беру","178","RUB","178","RUB","None",""
"11/15/2018","Expense","Боря","Household","замок, Юлмарт","320","RUB","320","RUB","None",""
"11/15/2018","Expense","Боря","Eating outside","столовая Сколково, Сколково, обед","375","RUB","375","RUB","None",""
"11/15/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/15/2018","Expense","Боря","Groceries","фрукты, бананы, вкусвилл","57.49","RUB","57.49","RUB","None",""
"11/15/2018","Expense","Боря","Groceries","орешки со сгущенкой, вкусвилл, сладкое","145","RUB","145","RUB","None",""
"11/15/2018","Expense","Боря","Groceries","вкусвилл, сладкое, торт","330","RUB","330","RUB","None",""
"11/15/2018","Expense","Боря","Groceries","вкусвилл, морской коктейль","304","RUB","304","RUB","None",""
"11/15/2018","Expense","Боря","Household","вкусвилл, пакет","3","RUB","3","RUB","None",""
"11/15/2018","Expense","Боря","Eating outside","ужин, тесто сыр","209.78","RUB","209.78","RUB","None",""
"11/16/2018","Transfer","Income","Боря","","31361.24","RUB","31361.24","RUB","None",""
"11/16/2018","Expense","Боря","Alcohol","пиво, ганпримус, алкоголь","500","RUB","500","RUB","None",""
"11/16/2018","Expense","Боря","Eating outside","Сколково, обед, бизнес-ланч, axiom","250","RUB","250","RUB","None",""
"11/16/2018","Expense","Боря","Transport","такси, из Сколково, гет","282","RUB","282","RUB","None",""
"11/17/2018","Expense","Лиза","Alcohol","пиво, Хутерс","1100","RUB","1100","RUB","None",""
"11/17/2018","Transfer","Лиза","Wallet","","1200","RUB","1200","RUB","None",""
"11/17/2018","Expense","Лиза","Eating outside","обед, братья кароваевы","482","RUB","482","RUB","None",""
"11/17/2018","Expense","Сбер Лиза","Transport","каршеринг, белка","102","RUB","102","RUB","None",""
"11/17/2018","Expense","Боря","Alcohol","пиво, слепой пью, алкоголь","600","RUB","600","RUB","None",""
"11/17/2018","Expense","Боря","Groceries","рыба, форель, вкусвилл","330","RUB","330","RUB","None",""
"11/17/2018","Expense","Боря","Groceries","овощи, оливки, вкусвилл","75","RUB","75","RUB","None",""
"11/17/2018","Expense","Боря","Groceries","Дикси, мука","39.49","RUB","39.49","RUB","None",""
"11/17/2018","Expense","Боря","Groceries","Дикси, сметана","29.99","RUB","29.99","RUB","None",""
"11/17/2018","Expense","Боря","Groceries","Дикси, сыр","124.9","RUB","124.9","RUB","None",""
"11/17/2018","Expense","Боря","Eating outside","обед, варенечная","845","RUB","845","RUB","None",""
"11/17/2018","Expense","Боря","Alcohol","пиво, алкоголь, варенечная","340","RUB","340","RUB","None",""
"11/17/2018","Expense","Боря","Alcohol","под мухой, алкоголь, коктейль","2093","RUB","2093","RUB","None",""
"11/17/2018","Expense","Сбер Лиза","Alcohol","power house, пиво, алкоголь","900","RUB","900","RUB","None",""
"11/17/2018","Expense","Боря","Eating outside","ужин, свои люди","400","RUB","400","RUB","None",""
"11/17/2018","Expense","Боря","Alcohol","пиво, алкоголь, свои люди","600","RUB","600","RUB","None",""
"11/18/2018","Expense","Сбер Лиза","Transport","каршеринг, белка","322","RUB","322","RUB","None",""
"11/18/2018","Expense","Сбер Лиза","Transport","каршеринг, белка","207","RUB","207","RUB","None",""
"11/18/2018","Expense","Боря","Transport","такси, Яндекс","231","RUB","231","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","Дикси, фрукты, бананы","38.69","RUB","38.69","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","хлеб, Дикси","64.9","RUB","64.9","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","Дикси, карбонад","79.9","RUB","79.9","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","салат, Дикси","99.9","RUB","99.9","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","Дикси, имбирь","97.88","RUB","97.88","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","овощи, Дикси, томаты","37.35","RUB","37.35","RUB","None",""
"11/18/2018","Expense","Боря","Eating outside","хачапури, обед","350","RUB","350","RUB","None",""
"11/18/2018","Expense","Боря","Alcohol","пиво, алкоголь, муму","198","RUB","198","RUB","None",""
"11/18/2018","Expense","Боря","Eating outside","обед, муму","91","RUB","91","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","вкусвилл, грибы","111","RUB","111","RUB","None",""
"11/18/2018","Expense","Боря","Groceries","кефир, вкусвилл","62","RUB","62","RUB","None",""
"11/18/2018","Transfer","Боря","Wallet","","300","RUB","300","RUB","None",""
"11/18/2018","Transfer","Боря","Wallet","","500","RUB","500","RUB","None",""
"11/18/2018","Expense","Сбер Лиза","Gifts","конфеты, перекресток","1370","RUB","1370","RUB","None",""
"11/19/2018","Expense","Боря","Transport","элпас, Сколково, в Сколково, автобус","120","RUB","120","RUB","None",""
"11/19/2018","Expense","Боря","Software","подписка, Google, Google music, приложения","159","RUB","159","RUB","None",""
"11/19/2018","Expense","Боря","Groceries","хлебцы, вкусвилл","34","RUB","34","RUB","None",""
"11/19/2018","Expense","Боря","Groceries","вкусвилл, йогурт","216","RUB","216","RUB","None",""
"11/20/2018","Expense","Лиза","bills","Бабушка, Психодиспансер","950","RUB","950","RUB","None",""
"11/20/2018","Expense","Лиза","Eating outside","обед, суп ми","310","RUB","310","RUB","None",""
"11/20/2018","Expense","Лиза","Eating outside","обед, Макс бренер","700","RUB","700","RUB","None",""
"11/20/2018","Expense","Лиза","Groceries","Анаит, печенье","278","RUB","278","RUB","None",""
"11/20/2018","Transfer","Income","Лиза","Зп","14292","RUB","14292","RUB","None",""
"11/20/2018","Expense","Сбер Лиза","bills","мгтс, Нахимовский","232","RUB","232","RUB","None",""
"11/20/2018","Expense","Сбер Лиза","bills","епд, Коломенская","5264","RUB","5264","RUB","None",""
"11/20/2018","Expense","Сбер Лиза","bills","Щелковская, епд","3888.5","RUB","3888.5","RUB","None",""
"11/20/2018","Expense","Боря","Eating outside","osteria maria, Сколково, обед, бизнес-ланч","82.5","RUB","82.5","RUB","None",""
"11/20/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/20/2018","Expense","Wallet","Alcohol","пиво, биртайм, алкоголь","1080","RUB","1080","RUB","None",""
"11/21/2018","Expense","Лиза","Medicine","","709","RUB","709","RUB","None",""
"11/21/2018","Expense","Лиза","Eating outside","обед, Макс бренер","219","RUB","219","RUB","None",""
"11/21/2018","Expense","Сбер Лиза","Eating outside","завтрак, Шоколадница","1058","RUB","1058","RUB","None",""
"11/21/2018","Expense","Лиза","Groceries","магнолия, суп","49.9","RUB","49.9","RUB","None",""
"11/21/2018","Expense","Лиза","Groceries","магнолия, молоко","146","RUB","146","RUB","None",""
"11/21/2018","Expense","Боря","Eating outside","столовая Сколково, Сколково, обед","65","RUB","65","RUB","None",""
"11/21/2018","Expense","Боря","Groceries","батончик, вкусвилл","28","RUB","28","RUB","None",""
"11/22/2018","Expense","Лиза","Eating outside","обед, центральный рынок","640","RUB","640","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","магнит, фрукты, лимон","30.87","RUB","30.87","RUB","None",""
"11/22/2018","Expense","Боря","Alcohol","вино, алкоголь","300","RUB","300","RUB","None",""
"11/22/2018","Expense","Сбер Лиза","bills","Мосэнергосбыт, Нахимовский","26093","RUB","26093","RUB","None",""
"11/22/2018","Expense","Сбер Лиза","bills","мгтс, фестивальная","606","RUB","606","RUB","None",""
"11/22/2018","Expense","Сбер Лиза","bills","епд, Нахимовский","6545","RUB","6545","RUB","None",""
"11/22/2018","Expense","Сбер Лиза","bills","Мосэнергосбыт, Коломенская","1734.5","RUB","1734.5","RUB","None",""
"11/22/2018","Expense","Боря","Transport","элпас, Сколково, в Сколково, автобус","120","RUB","120","RUB","None",""
"11/22/2018","Expense","Боря","Eating outside","Сколково, обед, бизнес-ланч, axiom","320","RUB","320","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","Дикси, фрукты, бананы","40.76","RUB","40.76","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","овощи, Дикси, огурцы","54.3","RUB","54.3","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","овощи, Дикси, томаты","31.39","RUB","31.39","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","хлебцы, магнит","73.9","RUB","73.9","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","Дикси, яйца","68.9","RUB","68.9","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","салат, овощи, Дикси","89.9","RUB","89.9","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","овощи, Дикси, оливки","46.49","RUB","46.49","RUB","None",""
"11/22/2018","Expense","Боря","Groceries","магнит, перец","52.15","RUB","52.15","RUB","None",""
"11/23/2018","Expense","Сбер Лиза","Transport","такси, ситимобил","191","RUB","191","RUB","None",""
"11/23/2018","Expense","Лиза","Eating outside","обед, прайм","267","RUB","267","RUB","None",""
"11/23/2018","Expense","Лиза","Groceries","перекресток, мороженое, сладкое","49","RUB","49","RUB","None",""
"11/23/2018","Transfer","Income","Wallet","","150","RUB","150","RUB","None",""
"11/23/2018","Expense","Wallet","Gifts","Цветы, похороны","150","RUB","150","RUB","None",""
"11/23/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/23/2018","Expense","Боря","Alcohol","сидр, герои, алкоголь","250","RUB","250","RUB","None",""
"11/23/2018","Expense","Боря","Alcohol","пиво, герои, алкоголь","300","RUB","300","RUB","None",""
"11/23/2018","Expense","Боря","Eating outside","ужин, герои","550","RUB","550","RUB","None",""
"11/24/2018","Expense","Сбер Лиза","Groceries","сникерс, сладкое","60","RUB","60","RUB","None",""
"11/24/2018","Expense","Боря","Transport","такси, ситимобил","424","RUB","424","RUB","None",""
"11/24/2018","Expense","Боря","Groceries","Дикси, ряженка","41.9","RUB","41.9","RUB","None",""
"11/24/2018","Expense","Боря","Groceries","Дикси, фрукты, бананы","22.38","RUB","22.38","RUB","None",""
"11/24/2018","Transfer","Боря","Wallet","","3000","RUB","3000","RUB","None",""
"11/24/2018","Expense","Wallet","Groceries","Дикси, вода","24","RUB","24","RUB","None",""
"11/24/2018","Expense","Боря","Eating outside","Кофе, coffee fix","100","RUB","100","RUB","None",""
"11/24/2018","Expense","Боря","Transport","электричка","784","RUB","784","RUB","None",""
"11/24/2018","Expense","Боря","Transport","электричка","128","RUB","128","RUB","None",""
"11/24/2018","Expense","Сбер Лиза","Transport","каршеринг, белка","339","RUB","339","RUB","None",""
"11/24/2018","Expense","Сбер Лиза","Eating outside","ужин, кинто","2895","RUB","2895","RUB","None",""
"11/24/2018","Expense","Лиза","Alcohol","пиво, герои, алкоголь","600","RUB","600","RUB","None",""
"11/24/2018","Expense","Лиза","Groceries","вода","50","RUB","50","RUB","None",""
"11/24/2018","Expense","Боря","Transport","электричка","128","RUB","128","RUB","None",""
"11/24/2018","Expense","Wallet","Gifts","похороны","2950","RUB","2950","RUB","None",""
"11/24/2018","Expense","Боря","Gifts","вино, алкоголь","1239","RUB","1239","RUB","None",""
"11/25/2018","Expense","Сбер Лиза","Household","АлиЭкспресс, магнит для телефона","198.86","RUB","198.86","RUB","None",""
"11/25/2018","Expense","Сбер Лиза","Beauty","АлиЭкспресс, фартук для бритья","118.37","RUB","118.37","RUB","None",""
"11/25/2018","Expense","Сбер Лиза","Household","АлиЭкспресс, стекло для телефона","51.41","RUB","51.41","RUB","None",""
"11/25/2018","Expense","Боря","Shopping","колготки, ашан","299","RUB","299","RUB","None",""
"11/25/2018","Expense","Боря","Eating outside","завтрак, сабвей","402","RUB","402","RUB","None",""
"11/25/2018","Expense","Боря","Shopping","респект, обувь","6499","RUB","6499","RUB","None",""
"11/25/2018","Expense","Боря","Gifts","нг, игрушка","399","RUB","399","RUB","None",""
"11/25/2018","Expense","Боря","Eating outside","обед, три правила","408","RUB","408","RUB","None",""
"11/25/2018","Expense","Боря","Household","ашан, пакет","17.5","RUB","17.5","RUB","None",""
"11/25/2018","Expense","Боря","Alcohol","ашан, алкоголь, коньяк","599","RUB","599","RUB","None",""
"11/25/2018","Expense","Боря","Alcohol","вино, ашан, алкоголь","498.04","RUB","498.04","RUB","None",""
"11/25/2018","Expense","Боря","Household","очиститель для туалета, ашан","153.26","RUB","153.26","RUB","None",""
"11/25/2018","Expense","Боря","Household","ашан, средство для посуды","189.34","RUB","189.34","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","сушки, ашан","129.8","RUB","129.8","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, ашан, шпинат","95.95","RUB","95.95","RUB","None",""
"11/25/2018","Expense","Боря","Household","ашан, помада","77.98","RUB","77.98","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","сахар, ашан","113.7","RUB","113.7","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, томаты, ашан","57.95","RUB","57.95","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","ашан, молоко","39.9","RUB","39.9","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, ашан, фасоль","49","RUB","49","RUB","None",""
"11/25/2018","Expense","Боря","Household","гель для стирки, ашан","259.75","RUB","259.75","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","ашан, хумус","116.43","RUB","116.43","RUB","None",""
"11/25/2018","Expense","Боря","Household","ашан, крем","204.76","RUB","204.76","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","ашан, молоко","152.36","RUB","152.36","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, горох, ашан","151.59","RUB","151.59","RUB","None",""
"11/25/2018","Expense","Боря","Shopping","ашан, носки","208.71","RUB","208.71","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","хлеб, ашан","57.12","RUB","57.12","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, ашан, сельдерей","80.95","RUB","80.95","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","рыба, форель, ашан","385","RUB","385","RUB","None",""
"11/25/2018","Expense","Боря","Medicine","ашан, витамин","102.89","RUB","102.89","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, огурцы, ашан","59.95","RUB","59.95","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","ашан, равиоли","223.66","RUB","223.66","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","вода, ашан","24.81","RUB","24.81","RUB","None",""
"11/25/2018","Expense","Боря","Medicine","ашан, контейнер","23.8","RUB","23.8","RUB","None",""
"11/25/2018","Expense","Лиза","Transport","метро","5190","RUB","5190","RUB","None",""
"11/25/2018","Expense","Сбер Лиза","Transport","каршеринг, белка","168","RUB","168","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","вкусвилл, мюсли","170","RUB","170","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","хлебцы, вкусвилл","70","RUB","70","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","кефир, вкусвилл","58","RUB","58","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","вода, вкусвилл","28","RUB","28","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","вкусвилл, тесто","88","RUB","88","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","мороженое, вкусвилл","78","RUB","78","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","вкусвилл, котлеты","153","RUB","153","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","фрукты, бананы, вкусвилл","82.95","RUB","82.95","RUB","None",""
"11/25/2018","Expense","Боря","Groceries","овощи, соленые огурцы, ашан","68.97","RUB","68.97","RUB","None",""
"11/26/2018","Expense","Лиза","Eating outside","Spar","201","RUB","201","RUB","None",""
"11/26/2018","Expense","Боря","Gifts","xiaomi, фитнес-трекер","1715","RUB","1715","RUB","None",""
"11/26/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/26/2018","Expense","Боря","Transport","такси, Яндекс","264","RUB","264","RUB","None",""
"11/27/2018","Expense","Лиза","Groceries","магнолия, творог","43","RUB","43","RUB","None",""
"11/27/2018","Expense","Лиза","Groceries","магнолия, Штрудель","44","RUB","44","RUB","None",""
"11/27/2018","Expense","Лиза","Transport","в Сколково, автобус","1200","RUB","1200","RUB","None",""
"11/27/2018","Expense","Сбер Лиза","bills","Itunes","169","RUB","169","RUB","None",""
"11/27/2018","Expense","Сбер Лиза","Transport","такси, ситимобил","139","RUB","139","RUB","None",""
"11/27/2018","Expense","Сбер Лиза","bills","Фестивальная, Епд","8335","RUB","8335","RUB","None",""
"11/27/2018","Expense","Сбер Лиза","bills","Щелковская, Долговой епд","2798","RUB","2798","RUB","None",""
"11/27/2018","Expense","Сбер Лиза","bills","Щелковская","600","RUB","600","RUB","None",""
"11/27/2018","Expense","Сбер Лиза","bills","Вайфай","301","RUB","301","RUB","None",""
"11/27/2018","Expense","Боря","Groceries","вкусвилл, йогурт","216","RUB","216","RUB","None",""
"11/27/2018","Expense","Боря","Transport","Сколково, в Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/27/2018","Expense","Боря","Eating outside","Сколково, обед, бизнес-ланч, axiom","320","RUB","320","RUB","None",""
"11/27/2018","Expense","Боря","Transport","элпас, Сколково, из Сколково, автобус","60","RUB","60","RUB","None",""
"11/28/2018","Expense","Лиза","Eating outside","бизнес-ланч, суп ми","290","RUB","290","RUB","None",""
"11/28/2018","Expense","Лиза","Eating outside","прайм, бизнес-ланч","180","RUB","180","RUB","None",""
"11/29/2018","Expense","Боря","Eating outside","Сколково, обед, бизнес-ланч, axiom","250","RUB","250","RUB","None",""
"11/29/2018","Expense","Боря","Entertainment","хк","2000","RUB","2000","RUB","None",""
"11/29/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"11/29/2018","Expense","Боря","Groceries","батончик, вкусвилл","318","RUB","318","RUB","None",""
"11/30/2018","Expense","Wallet","Eating outside","Столовая мпгу, Катя","400","RUB","400","RUB","None",""
"11/30/2018","Expense","Лиза","Groceries","перекресток, жвачка","47","RUB","47","RUB","None",""
"11/30/2018","Expense","Лиза","Groceries","перекресток, шоколад","105","RUB","105","RUB","None",""
"11/30/2018","Expense","Лиза","Gifts","На работе др","150","RUB","150","RUB","None",""
"11/30/2018","Expense","Лиза","Eating outside","бургеры, С сашей","670","RUB","670","RUB","None",""
"11/30/2018","Transfer","Сбер Лиза","Лиза","","5000","RUB","5000","RUB","None",""
"11/30/2018","Expense","Боря","Eating outside","Сколково, обед, axiom","380","RUB","380","RUB","None",""
"11/30/2018","Expense","Боря","Alcohol","пиво, пивотека 465, алкоголь","280","RUB","280","RUB","None",""
"12/1/2018","Expense","Боря","Alcohol","Дикси, вино, алкоголь","799.6","RUB","799.6","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, сок","131.96","RUB","131.96","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","хлеб, Дикси","55.9","RUB","55.9","RUB","None",""
"12/1/2018","Expense","Боря","Household","коты, Дикси, корм","125","RUB","125","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, яйца","69.9","RUB","69.9","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, авакадо","159.96","RUB","159.96","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, сливочное масло","79.99","RUB","79.99","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, сыр","151.33","RUB","151.33","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","овощи, Дикси, томаты","59.99","RUB","59.99","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, фрукты, лимон","9.2","RUB","9.2","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, фрукты, помело","125.68","RUB","125.68","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, фрукты, мандарины","53.26","RUB","53.26","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","овощи, Дикси, шпинат","89.99","RUB","89.99","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","Дикси, индейка, мясо","274.9","RUB","274.9","RUB","None",""
"12/1/2018","Expense","Боря","Groceries","овощи, Дикси, перец","79.99","RUB","79.99","RUB","None",""
"12/2/2018","Expense","Боря","Sport","алтимат, тренировки","1800","RUB","1800","RUB","None",""
"12/2/2018","Transfer","Income","Боря","","2669.87","RUB","2669.87","RUB","None",""
"12/2/2018","Expense","Боря","Transport","Лукойл, бензин, машина","1499.89","RUB","1499.89","RUB","None",""
"12/2/2018","Expense","Боря","Groceries","вкусвилл, шпинат","90","RUB","90","RUB","None",""
"12/2/2018","Expense","Боря","Groceries","кефир, вкусвилл","47","RUB","47","RUB","None",""
"12/2/2018","Expense","Боря","Groceries","хлеб, вкусвилл","60","RUB","60","RUB","None",""
"12/2/2018","Expense","Боря","Groceries","вкусвилл, вареники","176","RUB","176","RUB","None",""
"12/3/2018","Expense","Лиза","Groceries","овощи, перекресток, сыр, На работу","252","RUB","252","RUB","None",""
"12/3/2018","Expense","Лиза","Eating outside","С Ульяной, варенечная","1075","RUB","1075","RUB","None",""
"12/3/2018","Expense","Лиза","Gifts","На работе др","150","RUB","150","RUB","None",""
"12/3/2018","Expense","Боря","Communications","теле2, абонентская плата","400","RUB","400","RUB","None",""
"12/3/2018","Transfer","Income","Боря","","74215.76","RUB","74215.76","RUB","None",""
"12/3/2018","Expense","Боря","Groceries","Марко, молоко","94.9","RUB","94.9","RUB","None",""
"12/3/2018","Expense","Боря","Groceries","Марко, маслины","105.9","RUB","105.9","RUB","None",""
"12/3/2018","Expense","Боря","Groceries","оливки, Марко","143.1","RUB","143.1","RUB","None",""
"12/4/2018","Expense","Лиза","Eating outside","Ролл, прайм","189","RUB","189","RUB","None",""
"12/4/2018","Expense","Лиза","Groceries","","45","RUB","45","RUB","None",""
"12/4/2018","Expense","Боря","Eating outside","завтрак, кафетерий","490","RUB","490","RUB","None",""
"12/4/2018","Expense","Боря","Transport","Сколково, из Сколково, автобус","32.92","RUB","32.92","RUB","None",""
"12/5/2018","Expense","Боря","Household","Дикси, прокладки","64.99","RUB","64.99","RUB","None",""
"12/5/2018","Expense","Боря","Groceries","Дикси, фрукты, бананы","33.78","RUB","33.78","RUB","None",""
"12/5/2018","Expense","Боря","Household","коты, Дикси, корм","196.08","RUB","196.08","RUB","None",""
"12/6/2018","Expense","Лиза","Alcohol","пиво, Ирландский паб","170","RUB","170","RUB","None",""
